Sample,Station,Date,Month,Latitude,Longitude,SST,SSS,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Arcartia) danae,Acartia (Arcartia) negligens,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acartia (Odontacartia) pacifica mertoni,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Bestiolina similis,Calanoides carinatus,Calanopia aurivilli,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styleremis,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani/jobei,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Eucalanus hyalinus,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens/similis,Oithona fallax,Oithona grp 1,Oithona grp 3,Oithona grp 4,Oithona longispina,Oithona nana,Oithona plumifera,Oithona rigida,Oithona setigera,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea vodjanitskii complex,Oncaea waldemari,Oncaea zernovi,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus indicus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontellopsis krameri,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scolecithrix danae,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Triconia conifera,Triconia dentipes,Undinula vulgaris,Urocorycaeus lautus,Urocorycaeus longistylis
1541,Sydney,10/10/12,10,-34.08,151.25,16.90638958,35.04698641,0,0,0,0,0,5.5017,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0,0,0,0,0,0,1.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5719,0,0,0,0,0,0,2.3579,0,0,0,0,0,0,0,0,1.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0,5.5017,0,0,0,14.9332,0,0,0,0,0,2.3579,0,0,0,0,0,0,1.5719,0.786,0,0,4.7157,0,0,0,0.786,0,0,0,0,0,1.5719,1.5719,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0,0,0,0,0,0.786,0,0,0,0,0.786,0,0,0,0,1.7684,0,8.842,0,0,0,0,0,0,0
3301,Sydney,21/11/12,11,-34.08,151.25,18.30769572,34.24531187,0,0,0,0,0,311.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,28.2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,10.6105,0,10.6105,0,7.0736,10.6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0736,3.5368,14.1473,7.0736,35.3682,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3991,0,0,0,0,0,0,3.5368,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1473,0,0,0,0,0,0,0
1806,Sydney,19/12/12,12,-34.08,151.25,18.450736,36.02080488,0,0,0,0,0,28.2946,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,5.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3052,0,0,0,0,0,1.7684,5.3052,0,5.3052,10.6105,0,3.5368,0,0,0,8.842,0,0,1.7684,1.7684,0,0,1.7684,0,0,0,1.7684,0,1.7684,0,0,0,0,0,0,0,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6104,0,0,0,0,0,0,0
3302,Sydney,25/01/13,1,-34.08,151.25,20.73470079,35.07136078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.842,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,3.5368,0,1.7684,0,1.7684,3.5368,0,0,0,0,19.4525,0,0,0,5.3052,0,0,0,0,0,19.4525,0,0,1.7684,0,0,0,26.5261,0,5.3052,0,24.7578,0,0,0,0,0,0,0,0,0,0,30.0629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5262,0,0,0,0,0,0,0
3310,Sydney,28/02/13,2,-34.08,151.25,20.59678285,35.10081179,0,0,0,0,0,2.4758,0,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0.3537,1.7684,0.3537,0,0,0,2.1221,0,0,0,5.3052,0,0,0,0,0,2.4758,0,0.3537,0,0,2.1221,0,2.1221,0.3537,0,0,0,0,0,0,0,0,0,0,0,0,0.3537,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7325,0,0,0,0,0,0,0.3537
3077,Sydney,20/03/13,3,-34.08,151.25,19.21974702,35.1769821,0,0,0,0,0,0,0,0.5659,0,0,0,0.2829,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2829,0,1.1318,0,0,0,0,0,0,0.5658,0.5659,0,0,0,0,0.2829,0,0,0.2829,0,0,0,0,0,0,0.2829,0.2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2635,0,0,0,0,0,0,0,0.2829,0,0,0,0,0,0,0,0.8488,0,0.2829,0.2829,0,0,1.1318,0,0.5659,0,0,0,0.5659,0.2829,0,0,3.1124,0,0,0,0,0,1.6977,0.2829,0,0.8488,1.1318,0,0,1.1318,0,0,0.2829,0.2829,0,0,1.6977,0,0,0,0,0,0,1.1318,2.8294,0,0,0,0,0.2829,0,0,0,0.5658,0,0,0,0,0,0,0,0,0,0.2829,0,0,0,0,0,0,0.5659,0,0,0,0,0.5658,0,0,0.5659,0.5659,0,0,0
3080,Sydney,23/04/13,4,-34.08,151.25,16.57732969,34.91604901,0,0,0,0,0,1.0105,3.0316,0,0,0,0,3.0316,2.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,0,0,8.0842,0,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,0,1.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,0,0,0,1.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1052,0,0,0,28.2945,0,0,0,0,0,0,0,0,0,0,11.1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,0,0,0,0,0,0,0
3083,Sydney,15/05/13,5,-34.08,151.25,13.32943312,35.24882915,0,0,0,0,0,0,0.1664,0,0,0,0,0.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1664,0,0,0,0,0,0,0.3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832,0,0,0,0.6657,0.3329,0,0,0,0,0,0,0,0.0832,1.3315,0,0,0,0,0.2497,0,0.0832,0,0.2497,0.2497,0,0,0.2496,0,0,0.0832,0.1664,0,0,2.4966,0,0,0,0,0,0,0,0.1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2497,0,0.0832,0
4913,Sydney,12/06/13,6,-34.08,151.25,10.31483012,35.38994746,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,1.4147,0,0,0,0,0,0,0,0,0,0,2.8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2442,0,1.4147,1.4147,0,0,0,0,0,4.2442,2.8295,0,0,0,0,1.4147,0,0,0,1.4147,0,0,0,0,0,1.4147,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,2.8294,0,0,1.4147,0,0,2.8295,0,0,0,0,0,0,0,0,0,1.4147,0,1.4147,2.8295,0,0,9.9031,0,0,0,0,0,0,0,0,0,18.3915,0,0,0,0,0,4.2442,11.3178,0,0,0,0,0,0,0,0,4.2442,11.3178,0,0,0,0,1.4147,0,0,0,0,1.4147,1.4147,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,2.8295,0,0,1.4147,0,1.4147,0,0
4906,Sydney,26/07/13,7,-34.08,151.25,11.75247256,34.46327253,0,0,0,0,0,1.0105,0,0,0,0,0,1.0105,1.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021,0,0,0,0,9.0947,0,0,0,0,0,0,0,2.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0526,0,4.0421,0,0,0,2.021,5.0526,0,0,0,0,4.0421,2.021,0,0,8.0842,0,0,0,0,0,3.0316,0,0,0,0,0,0,21.2209,0,0,0,15.1578,0,0,0,0,0,0,1.0105,0,0,0,24.2525,0,0,0,0,0,0,2.021,2.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0632,0,0,0,0,0,0,0
3050,Sydney,27/08/13,8,-34.08,151.25,11.36979177,34.93983785,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,5.6589,1.4147,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,8.4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6589,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7326,0,0,0,0,0,0,0,0,0,24.0504,0,0,0,0,0,5.6589,9.9031,0,0,0,0,0,12.7325,1.4147,0,1.4147,7.0736,0,0,2.8295,0,0,0,0,0,0,4.2442,2.8295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4147,0,0,0,0
3053,Sydney,16/09/13,9,-34.08,151.25,13.12525635,35.42007339,0.2358,0,0,0,1.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7074,0.2358,0,0,0,0,0,0,0,0,0,0,0.2358,0,0,0,1.4147,0,0,0,0,0,0,0.2358,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8863,1.179,0,0,0,0,0.2358,0,0,0.2358,0.2358,0,0,0,0,0.7074,0.9432,0.4716,0,1.6505,0.2358,0,0,0.7074,0,0,0,0,0,0,2.8295,0,0.2358,0,0,0,0,0,1.8863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4716,0,0,0
1318,Perth,23/07/10,7,-32,115.42,11.6335857,34.86175466,0,0,62.8782,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,35.369,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,66.8082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7897,23.5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,15.7196,0,0,23.5793,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,11.7897,31.4391,35.369,0,0,3.9299,7.8598,0,3.9299,0,0,15.7196,0,7.8598,0,11.7897,0,0,0,0,0,0,35.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,0,0,0,3.9299,0,0
1319,Perth,20/08/10,8,-32,115.42,11.93101545,35.0625471,0,0,204.3543,0,0,0,0,0,0,0,0,0,47.1587,0,0,0,0,0,0,15.7196,0,0,0,0,0,0,55.0185,0,15.7196,0,0,0,0,0,0,0,0,0,0,0,31.4392,0,0,0,0,31.4391,0,0,125.7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,23.5794,0,0,7.8598,0,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,31.4391,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7196,196.4945,0,0,0,31.4391,0,0,0,0,39.2989,0,15.7196,0,0,0,0,0,0,0,7.8598,70.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,47.1587,0,0,0,0,7.8598,0,0
1320,Perth,24/09/10,9,-32,115.42,12.77099456,35.55431867,0,0,27.5093,0,0,0,11.7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,39.2989,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,0,7.8598,0,0,62.8782,0,0,0,0,3.9299,0,0,0,0,0,0,3.9299,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6495,0,0,0,3.9299,0,3.9299,0,0,0,0,0,0,0,0,3.9299,0,0,0,11.7897,0,0,27.5093,15.7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.369,43.2288,15.7196,0,0,0,7.8598,0,0,0,3.9299,15.7196,0,15.7196,0,0,0,0,7.8598,0,0,3.9299,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,0
1321,Perth,24/11/10,11,-32,115.42,17.11937521,35.83016142,0,0,15.7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,15.7196,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,7.8598,0,0,172.9151,0,0,0,0,23.5793,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7196,0,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5793,23.5793,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7196,15.7196,314.3913,0,0,0,0,0,0,0,7.8598,7.8598,0,0,0,0,0,0,0,0,0,0,47.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,Perth,15/12/10,12,-32,115.42,19.58079449,35.0150179,0,0,52.3985,0,0,0,0,0,0,0,0,0,2.6199,0,0,0,0,0,0,2.6199,0,0,0,0,0,5.2399,2.6199,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6199,0,0,0,2.6199,0,0,0,62.8782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0996,0,0,5.2399,0,0,0,0,0,0,0,0,0,0,2.6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6199,0,0,0,0,0,7.8598,5.2399,5.2398,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,5.2399,60.2583,0,0,0,0,0,0,0,0,5.2399,0,13.0996,0,2.6199,0,2.6199,0,0,0,0,13.0996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0
1323,Perth,25/01/11,1,-32,115.42,20.36090175,35.82295752,0,0,28.2953,0,0,0,4.7159,1.572,0,1.572,0,1.572,0,0,0,1.572,0,1.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7159,0,0,0,0,1.572,0,9.4317,31.4391,0,0,0,0,0,0,0,0,0,0,3.144,0,0,0,0,0,0,0,0,0,0,0,0,1.572,0,0,0,0,0,0,0,0,0,0,0,6.2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7159,4.7159,0,18.8635,0,0,0,0,0,0,0,0,0,34.583,0,0,0,0,6.2878,40.8709,22.0074,22.0074,7.8598,1.572,3.1439,0,11.0037,0,0,4.7159,0,0,6.2878,0,0,0,0,0,0,0,6.2878,20.4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4354,0,0,0,0,3.144,0,0
1324,Perth,24/02/11,2,-32,115.42,22.29853649,36.1364311,0,0,0,0,17.9652,0,0,0,0,0,0,2.2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4913,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2457,0,0,0,0,0,0,6.737,6.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9826,0,0,31.4391,4.4913,2.2457,0,0,2.2457,4.4913,0,0,0,22.4565,0,0,0,0,0,13.4739,8.9826,0,0,8.9826,4.4913,0,2.2457,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2283,20.2109,0,11.2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2457,0,0
1325,Perth,24/03/11,3,-32,115.42,20.35278151,35.99320995,0,0,22.4565,0,2.2457,0,0,0,0,0,0,0,2.2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.737,0,0,0,0,0,0,4.4914,6.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2457,0,0,0,0,0,0,0,0,0,0,0,21.5584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4913,2.2457,0,0,38.1761,0,0,0,0,0,0,0,0,4.4913,6.737,0,0,0,0,0,13.4739,2.2457,6.737,0,4.4913,0,0,2.2457,0,0,0,0,0,0,0,0,0,0,0,2.2457,0,0,62.8782,0,0,0,0,2.2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2283,0,0,0,0,0,0,0
1388,Perth,27/05/11,5,-32,115.42,15.68837908,34.9495309,0,0,47.1587,0,0,0,0,0,0,0,0,0,15.7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7196,0,0,7.8598,86.4576,0,0,0,0,15.7196,0,0,0,0,0,0,15.7196,0,0,0,0,0,0,0,0,0,0,47.1587,0,0,15.7196,0,0,0,0,0,0,0,0,0,196.4945,0,0,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,23.5793,172.9152,15.7196,0,0,0,31.4391,0,0,0,78.5978,0,0,0,0,0,55.0185,0,55.0185,23.5793,0,31.4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4391,23.5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.037,0,0,0,0,0,0,0
1389,Perth,22/06/11,6,-32,115.42,13.90486782,35.90773187,0,0,74.668,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,0,0,0,0,19.6495,0,0,0,0,0,0,0,19.6495,0,0,0,0,0,0,0,0,0,0,3.9299,51.0886,0,0,0,0,0,0,0,0,0,70.738,3.9299,0,0,0,0,0,0,0,0,3.9299,0,0,0,19.6495,0,0,0,0,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,15.7196,3.9299,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,39.2989,0,15.7196,3.9299,3.9299,19.6495,0,0,0,11.7897,0,0,0,0,0,0,0,0,0,27.5093,62.8783,0,0,0,0,39.2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.369,0,0,0,0,0,0,0
1390,Perth,25/07/11,7,-32,115.42,11.90650625,34.91906057,0,0,39.2989,0,0,0,0,0,0,0,0,0,31.4391,0,15.7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1772,0,0,0,0,23.5793,0,0,110.0369,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,31.4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2989,0,23.5793,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,0,7.8598,7.8598,7.8598,0,0,0,15.7196,0,0,0,31.4391,0,0,0,0,0,31.4391,0,0,0,0,0,39.2989,15.7196,15.7196,0,39.2989,0,0,0,0,0,0,0,0,0,0,23.5794,47.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1587,0,0,0,0,0,0,0
1391,Perth,26/08/11,8,-32,115.42,11.06338836,34.49223107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.037,0,0,0,0,7.8598,0,7.8598,7.8598,0,0,7.8598,0,0,0,0,0,0,0,7.8598,7.8598,0,0,0,0,0,0,0,7.8598,0,31.4391,0,0,0,0,0,0,0,0,0,0,0,0,0,227.9337,0,7.8598,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,31.4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1587,7.8598,102.1772,0,0,0,7.8598,39.2989,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,31.4391,47.1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8598,0,0,0,0,0,0,0,0,149.3359,0,0,0,0,0,0,0
1392,Perth,23/09/11,9,-32,115.42,14.12943129,35.13803161,0,3.9299,27.5093,0,0,0,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1587,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,11.7897,0,0,0,0,0,0,0,23.5794,0,0,0,0,7.8598,0,3.9299,0,0,0,0,0,3.9299,0,3.9299,0,0,0,0,0,0,11.7897,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,0,3.9299,3.9299,0,0,31.4391,27.5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2989,27.5092,27.5092,0,0,0,3.9299,0,0,0,19.6495,27.5093,0,0,0,0,0,7.8598,0,0,0,0,110.0369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9299,0,19.6495,0,0,0,0,11.7897,0,0
