plot,x,y,species_map_code,height_cm_when_mapped,notes_when_mapped,alive_first_monitor,height_cm_first_monitor,notes_first_monitor,plant_elevation
6,9.75,29.25,SYSM,8,,0,NA,,4.693999
6,11.25,0.75,CUAN,15,,0,NA,,5.482999
6,11.25,2.25,FLAU,14,,1,20,,5.413
6,11.25,3.75,FIVI,23,FIOB replaced with FIVI on 21/11/16,0,NA,,5.389999
6,11.25,5.25,DIFA,43,,0,NA,,5.387
6,11.25,6.75,SYFR,47,,0,NA,,5.359
6,11.25,8.25,FLAU,12,,0,NA,,5.298999
6,11.25,9.75,FIVI,64,,0,NA,,5.317999
6,11.25,11.25,FIVI,69,,1,75,,5.254
6,11.25,12.75,ARTR,44,,0,NA,,5.204999
6,11.25,14.25,CRTR,20,,0,NA,,5.215
6,11.25,15.75,SYAU,10,,1,17,,5.164
6,11.25,17.25,MEBR,23,,1,25,,5.123
6,11.25,18.75,FLAU,10,,1,15,,5.059
6,11.25,20.25,CUAN,11,,0,NA,,5.019999
6,11.25,21.75,STBR,40,poorly planted,0,NA,,4.925
6,11.25,23.25,ARTR,51,,0,NA,,4.902999
6,11.25,24.75,NOLO,20,lean,0,NA,,4.837999
6,11.25,26.25,ACLA,32,,0,NA,,4.763999
6,11.25,27.75,SYFR,60,,0,NA,,4.739999
6,11.25,29.25,ACLA,29,,0,NA,,4.736999
6,12.75,0.75,CUAN,14,,0,NA,,5.377999
6,12.75,2.25,ARTR,46,,0,NA,,5.396999
6,12.75,3.75,ARTR,37,,0,NA,,5.387
6,12.75,5.25,FLAU,11,,1,31,,5.343999
6,12.75,6.75,CRTR,31,,0,NA,,5.329
6,12.75,8.25,FIOB,19,,1,47,,5.294
6,12.75,9.75,FLAU,9,,0,NA,,5.230999
6,12.75,11.25,TOTE,41,,0,NA,,5.215
6,12.75,12.75,SYAU,22,,1,31,recent growth has died,5.172999
6,12.75,14.25,MEBR,18,,0,NA,,5.17
6,12.75,15.75,CUAN,16,,1,25,,5.129
6,12.75,17.25,MEBR,29,,1,59,,5.123
6,12.75,18.75,TOTE,49,poorly planted,0,NA,,5.07
6,12.75,20.25,SYFR,12,,0,NA,,4.982999
6,12.75,21.75,FLAU,7,,0,NA,,4.959
6,12.75,23.25,FLAU,14,,1,16,,4.837999
6,12.75,24.75,SYFR,25,,0,NA,,4.806
6,12.75,26.25,FLAU,9,,1,10,,4.777999
6,12.75,27.75,FIVI,39,,1,51,,4.747
6,12.75,29.25,SYSM,17,,1,25,,4.689
6,14.25,0.75,DIFA,30,,0,NA,,5.381999
6,14.25,2.25,SYAU,12,,1,16,recent growth has died,5.42
6,14.25,3.75,CRTR,23,,1,30,,5.374
6,14.25,5.25,SYAU,16,,1,42,,5.331999
6,14.25,6.75,ARTR,41,,1,50,,5.289999
6,14.25,8.25,MEBR,17,,1,62,,5.256
6,14.25,9.75,SYAU,12,,0,NA,,5.237999
6,14.25,11.25,ARTR,49,,0,NA,,5.204
6,14.25,12.75,ARTR,45,,0,NA,,5.179999
6,14.25,14.25,MEBR,26,,1,26,leaning,5.169
6,14.25,15.75,CRTR,23,,1,29,,5.131
6,14.25,17.25,ACLA,26,,1,30,,5.089
6,14.25,18.75,DIFA,49,poorly planted,0,NA,,5.064
6,14.25,20.25,FIVI,55,,1,80,,5.008999
6,14.25,21.75,FIOB,20,,1,59,,4.926
6,14.25,23.25,FIVI,23,FIOB replaced with FIVI on 21/11/16,1,58,,4.872
6,14.25,24.75,FLAU,9,,0,NA,,4.817999
6,14.25,26.25,SYFR,20,,0,NA,,4.817999
6,14.25,27.75,FIOB,19,,0,NA,,4.743
6,14.25,29.25,SYFR,29,,0,NA,,4.731999
6,15.75,0.75,SYAU,16,,0,NA,,5.339
6,15.75,2.25,CUAN,16,,1,25,,5.311999
6,15.75,3.75,FLAU,12,,0,NA,,5.3
6,15.75,5.25,STBR,31,,0,NA,,5.282999
6,15.75,6.75,MEBR,19,,1,51,,5.257999
6,15.75,8.25,CRTR,23,,0,NA,,5.199999
6,15.75,9.75,FIVI,60,,1,67,,5.201
6,15.75,11.25,SYAU,12,,0,NA,,5.152999
6,15.75,12.75,ARTR,37,,1,37,,5.145999
6,15.75,14.25,MEBR,21,,1,35,,5.137
6,15.75,15.75,ARTR,42,,1,60,,5.046999
6,15.75,17.25,TOTE,36,,0,NA,,5.060999
6,15.75,18.75,ARTR,44,,1,49,,4.979
6,15.75,20.25,FLAU,7,,1,10,,4.953
6,15.75,21.75,SYSM,13,,1,20,,4.908999
6,15.75,23.25,FIVI,27,,0,NA,,4.846
6,15.75,24.75,TOTE,49,,0,NA,,4.811999
6,15.75,26.25,TOTE,60,,0,NA,,4.797999
6,15.75,27.75,NOLO,28,,1,36,,4.795
6,15.75,29.25,MEBR,22,,1,90,,4.690999
6,17.25,0.75,CRTR,21,,0,NA,,5.352
6,17.25,2.25,ARTR,45,,1,49,,5.350999
6,17.25,3.75,FIOB,42,,0,NA,,5.244999
6,17.25,5.25,SYAU,13,,0,NA,,5.252999
6,17.25,6.75,STBR,14,lean,0,NA,,5.216
6,17.25,8.25,FIVI,40,,1,70,,5.164999
6,17.25,9.75,STBR,18,lean,0,NA,,5.163
6,17.25,11.25,CUAN,17,,1,36,,5.156
6,17.25,12.75,SYAU,16,,0,NA,,5.078
6,17.25,14.25,SYSM,15,,0,NA,,5.114999
6,17.25,15.75,SYSM,11,,0,NA,,5.048999
6,17.25,17.25,CRTR,23,,1,27,,4.986999
6,17.25,18.75,CUAN,14,,1,40,,4.965
6,17.25,20.25,CUAN,12,,1,18,,4.933
6,17.25,21.75,DRDE,18,,1,23,,4.868999
6,17.25,23.25,MEBR,23,,1,66,,4.842
6,17.25,24.75,FIOB,22,,1,49,,4.824999
6,17.25,26.25,SYFR,13,,0,NA,,4.758999
6,17.25,27.75,ARTR,43,,1,46,,4.732999
6,17.25,29.25,FLAU,9,,1,17,,4.71
6,18.75,0.75,SYAU,23,,0,NA,,5.339
6,18.75,2.25,ARTR,42,,1,45,,5.322
6,18.75,3.75,SYFR,27,,1,36,,5.281
6,18.75,5.25,TOTE,29,,0,NA,,5.231999
6,18.75,6.75,STBR,21,,1,35,,5.182
6,18.75,8.25,ARTR,40,,1,40,,5.208
6,18.75,9.75,CUAN,18,,0,NA,,5.119999
6,18.75,11.25,CUAN,11,,0,NA,,5.113999
6,18.75,12.75,SYAU,36,,0,NA,,5.074999
6,18.75,14.25,SYAU,11,,0,NA,,5.054999
6,18.75,15.75,CUAN,9,,0,NA,,4.997
6,18.75,17.25,SYAU,17,,1,19,,5.002999
6,18.75,18.75,CUAN,6,,0,NA,,4.928999
6,18.75,20.25,SYAU,15,,0,NA,,4.875
6,18.75,21.75,STBR,7,lean,0,NA,,4.892
6,18.75,23.25,ARTR,42,,0,NA,,4.830999
6,18.75,24.75,SYSM,9,,0,NA,,4.782
6,18.75,26.25,TOTE,31,,0,NA,,4.727
6,18.75,27.75,SYSM,11,,0,NA,,4.741
6,18.75,29.25,ACLA,32,,1,45,,4.73
6,20.25,0.75,ACLA,33,,1,43,,5.309999
6,20.25,2.25,SYFR,36,,0,NA,,5.267
6,20.25,3.75,FIVI,42,,0,NA,,5.211999
6,20.25,5.25,FLAU,12,,0,NA,,5.199999
6,20.25,6.75,TOTE,29,,0,NA,,5.197999
6,20.25,8.25,ARTR,38,,0,NA,,5.143
6,20.25,9.75,TOTE,28,,0,NA,,5.129
6,20.25,11.25,CUAN,18,,1,18,,5.096
6,20.25,12.75,STBR,17,lean,0,NA,,5.064
6,20.25,14.25,TOTE,29,,0,NA,,5.043
6,20.25,15.75,CUAN,15,,1,19,,4.989999
6,20.25,17.25,MEBR,26,,1,41,,4.968999
6,20.25,18.75,ARTR,45,,0,NA,,4.919
6,20.25,20.25,SYAU,10,,1,16,,4.919
6,20.25,21.75,CRTR,25,,1,35,,4.873
6,20.25,23.25,CUAN,18,,1,38,,4.797999
6,20.25,24.75,FLAU,13,,1,42,,4.802999
6,20.25,26.25,CUAN,11,,1,48,,4.729
6,20.25,27.75,DIFA,36,,1,37,,4.71
6,20.25,29.25,SYSM,9,,0,NA,,4.631999
6,21.75,0.75,SYAU,10,,0,NA,,5.289999
6,21.75,2.25,FIVI,63,,0,NA,,5.26
6,21.75,3.75,MEBR,26,,1,41,,5.231999
6,21.75,5.25,FIVI,41,,0,NA,,5.195
6,21.75,6.75,FLAU,11,,0,NA,,5.156
6,21.75,8.25,TOTE,29,,0,NA,,5.135
6,21.75,9.75,FLAU,12,,0,NA,,5.094999
6,21.75,11.25,CUAN,19,,0,NA,,5.114999
6,21.75,12.75,SYFR,17,,0,NA,,5.076
6,21.75,14.25,TOTE,27,,0,NA,,5.037
6,21.75,15.75,FIVI,65,,1,73,,4.992
6,21.75,17.25,ARTR,34,,0,NA,,4.932
6,21.75,18.75,STBR,25,,0,NA,,4.862999
6,21.75,20.25,CRTR,24,,1,35,,4.829
6,21.75,21.75,DIFA,47,,0,NA,,4.791999
6,21.75,23.25,STBR,31,,0,NA,,4.724999
6,21.75,24.75,MEBR,25,,1,78,,4.744999
6,21.75,26.25,SYFR,13,,0,NA,,4.704
6,21.75,27.75,CRTR,25,,1,37,,4.703
6,21.75,29.25,FIVI,60,,1,76,,4.656
6,23.25,0.75,CUAN,11,,0,NA,,5.237999
6,23.25,2.25,SYAU,16,,0,NA,,5.219999
6,23.25,3.75,FIVI,54,,0,NA,,5.209
6,23.25,5.25,MEBR,23,,1,38,,5.178999
6,23.25,6.75,MEBR,22,,1,56,,5.118999
6,23.25,8.25,FLAU,9,,0,NA,,5.149
6,23.25,9.75,TOTE,37,,0,NA,,5.079
6,23.25,11.25,TOTE,42,,0,NA,,5.118
6,23.25,12.75,TOTE,36,,0,NA,,5.047999
6,23.25,14.25,FIVI,47,,1,67,,5.013
6,23.25,15.75,FIVI,37,FIOB replaced with FIVI on 21/11/16,1,78,,4.946
6,23.25,17.25,FIOB,16,,1,39,,4.922999
6,23.25,18.75,SYFR,9,,0,NA,,4.906
6,23.25,20.25,CUAN,5,,0,NA,,4.841
6,23.25,21.75,NOLO,39,,0,NA,,4.823999
6,23.25,23.25,FIOB,21,,1,43,,4.783999
6,23.25,24.75,CUAN,6,,0,NA,,4.718999
6,23.25,26.25,FLAU,11,,1,14,,4.752999
6,23.25,27.75,DIFA,26,,0,NA,,4.625
6,23.25,29.25,SYFR,15,,0,NA,,4.598999
6,24.75,0.75,MEBR,33,,1,36,,5.245999
6,24.75,2.25,ARTR,38,,0,NA,,5.231999
6,24.75,3.75,NOLO,27,,0,NA,,5.201
6,24.75,5.25,CUAN,15,,0,NA,,5.143
6,24.75,6.75,FIOB,25,,1,52,,5.131999
6,24.75,8.25,NOLO,26,,0,NA,,5.118999
6,24.75,9.75,MEBR,26,,1,30,,5.067999
6,24.75,11.25,TOTE,34,,0,NA,,5.046
6,24.75,12.75,SYFR,32,,0,NA,,5.048999
6,24.75,14.25,DIFA,48,,1,54,,4.960999
6,24.75,15.75,FIVI,47,,1,75,,4.913
6,24.75,17.25,FIOB,26,,1,53,,4.934
6,24.75,18.75,FIVI,34,,1,10,top dead and re-shot from base,4.866
6,24.75,20.25,FLAU,15,,1,42,,4.855
6,24.75,21.75,DIFA,43,poorly planted,0,NA,,4.789999
6,24.75,23.25,DIFA,44,,0,NA,,4.719999
6,24.75,24.75,FLAU,9,,0,NA,,4.669
6,24.75,26.25,DIFA,47,poorly planted,0,NA,,4.689
6,24.75,27.75,FLAU,9,,1,13,,4.607999
6,24.75,29.25,SYSM,15,,1,29,,4.592
6,26.25,0.75,CRTR,30,,0,NA,,5.218999
6,26.25,2.25,CUAN,13,,1,16,,5.192999
6,26.25,3.75,FLAU,8,,0,NA,,5.131999
6,26.25,5.25,ARTR,34,,1,47,,5.100999
6,26.25,6.75,CUAN,14,,1,15,,5.114999
6,26.25,8.25,MEBR,23,,0,NA,,5.074999
6,26.25,9.75,CRTR,20,,0,NA,,5.111
6,26.25,11.25,ARTR,33,lean,0,NA,,5.040999
6,26.25,12.75,CUAN,13,,0,NA,,4.982999
6,26.25,14.25,MEBR,12,lean,1,42,,5.022999
6,26.25,15.75,CUAN,13,,0,NA,,4.962999
6,26.25,17.25,FIVI,32,,1,75,,4.856999
6,26.25,18.75,FIVI,40,,1,15,top dead and re-shot from base,4.824999
6,26.25,20.25,ARTR,42,,1,48,,4.807
6,26.25,21.75,CUAN,22,,1,35,,4.725999
6,26.25,23.25,ARTR,37,,1,45,,4.739999
6,26.25,24.75,SYFR,32,,0,NA,,4.714
6,26.25,26.25,FLAU,10,,1,8,,4.625
6,26.25,27.75,FIOB,21,,1,67,,4.616
6,26.25,29.25,FIOB,24,,1,44,,4.609
6,27.75,0.75,FIVI,43,,1,11,top dead and re-shot from base,5.223999
6,27.75,2.25,CUAN,10,,0,NA,,5.185999
6,27.75,3.75,FLAU,10,,1,24,,5.160999
6,27.75,5.25,ARTR,35,,1,39,,5.079999
6,27.75,6.75,DIFA,46,,1,49,,5.058
6,27.75,8.25,MEBR,34,,0,NA,,5.085999
6,27.75,9.75,DIFA,46,,0,NA,,5.019
6,27.75,11.25,SYFR,9,,0,NA,,5.008999
6,27.75,12.75,FIVI,28,lean,1,32,top dead and re-shot from base,4.945
6,27.75,14.25,DRDE,21,,0,NA,,4.941999
6,27.75,15.75,SYSM,17,,0,NA,,4.910999
6,27.75,17.25,ACLA,21,,1,24,,4.939
6,27.75,18.75,FIVI,36,,0,NA,,4.827
6,27.75,20.25,FIVI,50,,1,78,,4.742
6,27.75,21.75,ARTR,50,,0,NA,,4.719999
6,27.75,23.25,FIOB,24,,1,45,,4.683
6,27.75,24.75,FIVI,39,,1,103,,4.629
6,27.75,26.25,DRDE,23,,1,25,,4.616
6,27.75,27.75,CUAN,22,,0,NA,,4.579
6,27.75,29.25,TOTE,44,pot bound,0,NA,,4.574999
6,29.25,0.75,NOLO,23,lean,0,NA,,5.276999
6,29.25,2.25,FLAU,9,,0,NA,,5.179999
6,29.25,3.75,NOLO,31,,0,NA,,5.138999
6,29.25,5.25,SYFR,13,,0,NA,,5.122
6,29.25,6.75,MEBR,23,,0,NA,,5.060999
6,29.25,8.25,ARTR,42,,0,NA,,5.006
6,29.25,9.75,STBR,26,,0,NA,,5.032999
6,29.25,11.25,CUAN,23,,1,30,,5.022999
6,29.25,12.75,FLAU,15,,1,14,,4.960999
6,29.25,14.25,FLAU,13,,1,26,,4.921999
6,29.25,15.75,FLAU,9,,1,16,,4.905
6,29.25,17.25,CRTR,27,,1,32,,4.818999
6,29.25,18.75,DIFA,49,,0,NA,,4.830999
6,29.25,20.25,ARTR,50,,1,49,,4.796
6,29.25,21.75,CRTR,12,,0,NA,,4.688
6,29.25,23.25,SYFR,34,,1,55,,4.669
6,29.25,24.75,FLAU,10,,1,20,,4.725999
6,29.25,26.25,ARTR,47,,0,NA,,4.637
6,29.25,27.75,MEBR,20,,1,64,,4.591
6,29.25,29.25,CRTR,24,,0,NA,,4.557
7,0.75,0.75,JAPS,NA,,1,25,,5.052
7,0.75,2.25,FICO,16,,1,37,,5.026999
7,0.75,3.75,ALEX,6,,0,NA,,5.092
7,0.75,5.25,GUSE,30,,1,62,,5.09
7,0.75,6.75,TOTE,46,,0,NA,,5.131999
7,0.75,8.25,FIVI,35,,0,NA,,5.131999
7,0.75,9.75,FICO,14,,1,69,,5.144
7,0.75,11.25,GUSE,24,,1,24,,5.182
7,0.75,12.75,TRTO,6,,1,59,,5.087999
7,0.75,14.25,TRTO,6,,1,88,,5.156
7,0.75,15.75,GLFE,14,,1,12,,5.197
7,0.75,17.25,FICO,13,,1,69,,5.139999
7,0.75,18.75,SYAU,10,,1,25,,5.124
7,0.75,20.25,SYAU,15,,1,35,,5.133999
7,0.75,21.75,JAPS,NA,,1,30,,5.065
7,0.75,23.25,SYFR,14,,0,NA,,5.080999
7,0.75,24.75,GLFE,12,,1,14,,5.063
7,0.75,26.25,CUAN,13,,1,29,,5.020999
7,0.75,27.75,TRTO,10,,1,90,,4.966
7,0.75,29.25,TRTO,8,,1,71,,4.958
7,2.25,0.75,GUSE,32,,1,44,,5.03
7,2.25,2.25,FIVI,36,,1,100,,5.004
7,2.25,3.75,SYFR,26,,1,46,,5.005
7,2.25,5.25,ALEX,6,,1,45,,5.026
7,2.25,6.75,TRTO,7,,0,NA,,5.09
7,2.25,8.25,FICO,11,,1,54,,5.106999
7,2.25,9.75,STBR,29,,0,NA,,5.061999
7,2.25,11.25,FICO,14,,1,70,,5.146999
7,2.25,12.75,ACLE,13,,1,85,,5.138999
7,2.25,14.25,ALEX,5,,0,NA,,5.138
7,2.25,15.75,GUSE,25,,1,24,,5.09
7,2.25,17.25,TRTO,4,,1,30,,5.052
7,2.25,18.75,STBR,24,,1,59,,5.112999
7,2.25,20.25,TOCI,15,,0,NA,,5.086999
7,2.25,21.75,FICO,15,,1,44,,5.079999
7,2.25,23.25,TOCI,18,,0,NA,,5.072999
7,2.25,24.75,GUSE,36,,1,47,,5.041999
7,2.25,26.25,JAPS,NA,,1,18,,5.012
7,2.25,27.75,TRTO,6,,1,79,,4.959
7,2.25,29.25,GUSE,38,,1,40,,4.965
7,3.75,0.75,STBR,26,,0,NA,,4.958
7,3.75,2.25,SYAU,18,,0,NA,,4.995999
7,3.75,3.75,DIFA,25,,0,NA,,4.965
7,3.75,5.25,GUSE,36,,1,48,,4.989999
7,3.75,6.75,SYAU,15,,1,26,,5.026999
7,3.75,8.25,ALEX,8,,1,57,,5.067999
7,3.75,9.75,JAPS,NA,,1,14,,5.071
7,3.75,11.25,TOCI,16,,1,21,,5.124
7,3.75,12.75,GUSE,26,,1,27,,5.052
7,3.75,14.25,TRTO,8,,0,NA,,5.061999
7,3.75,15.75,STBR,30,,1,59,,5.039
7,3.75,17.25,FICO,16,,1,76,,5.040999
7,3.75,18.75,FICO,18,,1,50,,5.012
7,3.75,20.25,FIVI,40,,1,109,,5.052
7,3.75,21.75,ALEX,6,,1,67,,5.027999
7,3.75,23.25,TRTO,6,,1,56,,5.020999
7,3.75,24.75,TOTE,40,lean,0,NA,,5.015999
7,3.75,26.25,TRTO,6,,1,100,,4.973999
7,3.75,27.75,FICO,14,,1,54,,4.954
7,3.75,29.25,GUSE,23,,0,NA,,4.896999
7,5.25,0.75,SYAU,15,,0,NA,,4.881
7,5.25,2.25,JAPS,NA,,1,10,,4.902999
7,5.25,3.75,TRTO,8,,1,80,,4.923999
7,5.25,5.25,GUSE,25,,1,45,,4.964
7,5.25,6.75,GLFE,10,,0,NA,,4.995999
7,5.25,8.25,TRTO,12,,1,66,,5.013999
7,5.25,9.75,GLFE,14,,1,33,,5.006
7,5.25,11.25,TOCI,14,,0,NA,,5.046
7,5.25,12.75,TOCI,10,,0,NA,,5.021999
7,5.25,14.25,FIVI,36,,0,NA,,5.026
7,5.25,15.75,FICO,13,,1,36,,4.989999
7,5.25,17.25,SYAU,19,,0,NA,,5.032
7,5.25,18.75,GLFE,7,,0,NA,,4.992
7,5.25,20.25,ACLE,20,,1,76,,5.020999
7,5.25,21.75,TOTE,47,,0,NA,,5.013999
7,5.25,23.25,JAPS,NA,,1,14,,4.993999
7,5.25,24.75,TOTE,47,,0,NA,,4.985
7,5.25,26.25,FICO,22,,1,44,,4.945
7,5.25,27.75,ACLE,14,,1,99,,4.993
7,5.25,29.25,JAPS,NA,,1,18,,4.954
7,6.75,0.75,FICO,15,,1,79,,4.875999
7,6.75,2.25,GLFE,9,,0,NA,,4.839
7,6.75,3.75,TRTO,6,,1,80,,4.862999
7,6.75,5.25,TRTO,2,top broken,0,NA,,4.854
7,6.75,6.75,ACLE,14,,1,46,,4.905
7,6.75,8.25,GLFE,15,,0,NA,,4.857999
7,6.75,9.75,SYAU,18,,1,30,,4.961999
7,6.75,11.25,JAPS,NA,,1,20,,4.981999
7,6.75,12.75,TOTE,56,,0,NA,,4.955999
7,6.75,14.25,SYAU,17,,0,NA,,4.960999
7,6.75,15.75,TRTO,4,top broken,0,NA,,4.940999
7,6.75,17.25,GUSE,7,,0,NA,,4.914
7,6.75,18.75,GUSE,16,,1,25,,4.910999
7,6.75,20.25,TRTO,5,,0,NA,,4.96
7,6.75,21.75,GUSE,17,,0,NA,,4.932
7,6.75,23.25,SYAU,17,,1,38,,4.961999
7,6.75,24.75,SYFR,9,,0,NA,,4.961999
7,6.75,26.25,DIFA,39,,1,44,,4.919
7,6.75,27.75,GUSE,37,,1,44,,4.890999
7,6.75,29.25,TOTE,70,,0,NA,,4.893
7,8.25,0.75,JAPS,NA,,1,29,,4.795
7,8.25,2.25,TOCI,15,,0,NA,,4.816999
7,8.25,3.75,TOCI,10,,0,NA,,4.797999
7,8.25,5.25,ACLE,16,,1,91,,4.787
7,8.25,6.75,DIFA,32,,1,30,,4.823999
7,8.25,8.25,TRTO,2,,1,39,,4.861999
7,8.25,9.75,TOCI,10,deeply planted,0,NA,,4.892
7,8.25,11.25,GUSE,11,,1,23,,4.899
7,8.25,12.75,FICO,15,,1,47,,4.947999
7,8.25,14.25,CRTR,22,,0,NA,,4.921
7,8.25,15.75,SYFR,16,,1,25,,4.906
7,8.25,17.25,TOTE,68,,0,NA,,4.919
7,8.25,18.75,GLFE,10,,1,24,,4.939
7,8.25,20.25,GLFE,10,,0,NA,,4.856999
7,8.25,21.75,GLFE,15,,0,NA,,4.893
7,8.25,23.25,TOCI,13,,0,NA,,4.931
7,8.25,24.75,SYAU,18,,1,NA,,4.929999
7,8.25,26.25,CRTR,24,CRTR not TRTO?,1,34,CRTR,4.922999
7,8.25,27.75,GLFE,7,,0,NA,,4.928999
7,8.25,29.25,TOCI,13,,0,NA,,4.907
7,9.75,0.75,TRTO,17,,1,80,,4.789999
7,9.75,2.25,TOCI,13,,0,NA,,4.745999
7,9.75,3.75,ACLE,12,,1,45,,4.751999
7,9.75,5.25,SYAU,16,,1,33,,4.764999
7,9.75,6.75,TOCI,9,lean,0,NA,,4.771999
7,9.75,8.25,JAPS,NA,,1,25,,4.757999
7,9.75,9.75,TOCI,15,,1,24,,4.788
7,9.75,11.25,GUSE,15,,1,25,,4.837999
7,9.75,12.75,STBR,26,,0,NA,,4.852
7,9.75,14.25,TOTE,54,,0,NA,,4.868999
7,9.75,15.75,FIVI,33,,1,35,,4.877999
7,9.75,17.25,GLFE,12,,0,NA,,4.829
7,9.75,18.75,ALEX,11,,1,65,,4.827
7,9.75,20.25,TRTO,7,,0,NA,,4.854
7,9.75,21.75,TOCI,16,,0,NA,,4.901
7,9.75,23.25,JAPS,NA,,1,15,,4.86
7,9.75,24.75,SYFR,25,,1,32,,4.909999
7,9.75,26.25,GUSE,17,,0,NA,,4.946
7,9.75,27.75,JAPS,NA,,1,19,,4.868
7,9.75,29.25,JAPS,NA,,1,12,,4.847
7,11.25,0.75,CRTR,16,,0,NA,,4.758999
7,11.25,2.25,TOCI,13,,1,16,,4.749
7,11.25,3.75,JAPS,NA,,1,15,,4.71
7,11.25,5.25,TOCI,12,,0,NA,,4.736
7,11.25,6.75,TRTO,19,,1,95,,4.721
7,11.25,8.25,GUSE,30,,0,NA,,4.8
7,11.25,9.75,FICO,15,,1,45,,4.763999
7,11.25,11.25,TRTO,17,,0,NA,,4.731999
7,11.25,12.75,FICO,15,,1,59,,4.76
7,11.25,14.25,TRTO,19,,1,99,,4.82
7,11.25,15.75,GLFE,14,,0,NA,,4.797999
7,11.25,17.25,FICO,10,,1,46,,4.817999
7,11.25,18.75,CUAN,15,,1,29,,4.848999
7,11.25,20.25,SYAU,25,,0,NA,,4.828
7,11.25,21.75,GUSE,17,,1,23,,4.813
7,11.25,23.25,TOTE,18,guessed from spelling,0,NA,,4.854
7,11.25,24.75,JAPS,NA,,1,14,,4.86
7,11.25,26.25,TRTO,7,,1,80,,4.940999
7,11.25,27.75,GLFE,9,,1,30,,4.872
7,11.25,29.25,TOCI,15,,0,NA,,4.882999
7,12.75,0.75,FICO,10,,1,23,,4.658999
7,12.75,2.25,FICO,13,,1,54,,4.669
7,12.75,3.75,TRTO,15,,1,13,,4.626999
7,12.75,5.25,GUSE,13,,1,30,,4.625
7,12.75,6.75,FICO,16,,1,45,,4.629
7,12.75,8.25,SYFR,42,lean,1,50,,4.645999
7,12.75,9.75,JAPS,NA,,1,12,,4.67
7,12.75,11.25,JAPS,NA,,1,14,,4.717
7,12.75,12.75,TRTO,18,,1,80,,4.666999
7,12.75,14.25,GUSE,11,,0,NA,,4.716
7,12.75,15.75,ALEX,10,,0,NA,,4.758999
7,12.75,17.25,SYFR,39,,1,55,,4.783999
7,12.75,18.75,JAPS,NA,,1,16,,4.730999
7,12.75,20.25,ALEX,6,,1,45,,4.771999
7,12.75,21.75,TRTO,23,,1,118,,4.82
7,12.75,23.25,JAPS,NA,,1,18,,4.807
7,12.75,24.75,TOCI,11,,0,NA,,4.823999
7,12.75,26.25,JAPS,NA,,1,14,,4.861
7,12.75,27.75,DIFA,34,,1,37,,4.818999
7,12.75,29.25,GLFE,13,,1,15,,4.872
7,14.25,0.75,ACLE,14,,1,58,,4.613999
7,14.25,2.25,TRTO,16,,1,105,,4.587999
7,14.25,3.75,ACLE,11,,1,25,,4.606999
7,14.25,5.25,TOTE,66,,0,NA,,4.567999
7,14.25,6.75,SYFR,46,lean,0,NA,,4.583
7,14.25,8.25,FIVI,34,,0,NA,,4.572999
7,14.25,9.75,TOCI,14,,0,NA,,4.623
7,14.25,11.25,CRTR,26,,0,NA,,4.642
7,14.25,12.75,ALEX,9,,1,40,,4.645999
7,14.25,14.25,SYFR,49,,0,NA,,4.660999
7,14.25,15.75,TOCI,18,,0,NA,,4.704
7,14.25,17.25,TOCI,17,,0,NA,,4.679999
7,14.25,18.75,JAPS,NA,,1,23,,4.728
7,14.25,20.25,ACLE,12,,1,39,,4.763999
7,14.25,21.75,GUSE,24,,0,NA,,4.725999
7,14.25,23.25,ALEX,9,,1,45,,4.796
7,14.25,24.75,ACLE,12,,1,85,,4.810999
7,14.25,26.25,GLFE,8,,0,NA,,4.809999
7,14.25,27.75,JAPS,NA,,1,7,whipper,4.829999
7,14.25,29.25,TRTO,16,,1,55,,4.829999
7,15.75,0.75,SYAU,20,,0,NA,,4.527999
7,15.75,2.25,JAPS,NA,,1,20,,4.559
7,15.75,3.75,JAPS,NA,,1,21,,4.572999
7,15.75,5.25,SYFR,29,lean,0,NA,,4.563
7,15.75,6.75,JAPS,NA,,1,10,,4.579
7,15.75,8.25,ACLE,15,,1,54,,4.51
7,15.75,9.75,JAPS,NA,,1,11,,4.512
7,15.75,11.25,FICO,12,,0,NA,,4.561999
7,15.75,12.75,GUSE,10,,0,NA,,4.55
7,15.75,14.25,JAPS,NA,,1,9,,4.626999
7,15.75,15.75,TRTO,13,,0,NA,,4.645999
7,15.75,17.25,FIVI,33,,1,8,top dead and re-shot from base,4.664
7,15.75,18.75,SYAU,17,,1,41,,4.660999
7,15.75,20.25,FIVI,34,,1,45,,4.618999
7,15.75,21.75,CRTR,29,,1,29,,4.705999
7,15.75,23.25,FIVI,37,guessed from spelling,1,55,,4.715
7,15.75,24.75,GUSE,11,,0,NA,,4.771999
7,15.75,26.25,TRTO,10,lean,1,22,snapped top,4.842999
7,15.75,27.75,GUSE,15,,0,NA,,4.824999
7,15.75,29.25,TRTO,25,,1,102,,4.835
7,17.25,0.75,DIFA,33,,1,50,,4.473
7,17.25,2.25,JAPS,NA,,1,16,,4.487999
7,17.25,3.75,SYFR,40,,0,NA,,4.481999
7,17.25,5.25,GUSE,13,,0,NA,,4.484
7,17.25,6.75,ACLE,13,,1,100,,4.501999
7,17.25,8.25,TRTO,20,,0,NA,,4.513999
7,17.25,9.75,SYAU,16,,1,40,,4.447999
7,17.25,11.25,GUSE,11,,0,NA,,4.505
7,17.25,12.75,STBR,53,,0,NA,,4.499
